Date,Time,Hspd(rpm),PID#,Vbec(V),*Cnt,*Skp,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Vbat(V),Curr(A),Capa(mAh),Bat%(%),Cel#,Vcel(V),Tesc(°C),Alt(m),MDL#,Rud,Ele,Thr,Ail,SB,SC,SD,SE,SF,SW1,SW2,SW3,SW4,SW5,SW6,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-08-29,15:24:01.120,0,0,0.00,0,0,-54,-55,100,9,1,29,10,-44,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-81,-48,263,9,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1476,1631,1460,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:02.120,0,0,0.00,0,0,-60,-62,100,9,1,29,10,-49,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-198,-98,74,35,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1517,1451,1537,1401,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:03.120,0,0,0.00,0,0,-63,-65,100,9,1,29,10,-47,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-7,2,162,-32,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1484,1501,1581,1497,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:04.120,0,0,0.00,0,0,-66,-68,100,9,1,29,10,-63,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,10,5,-707,8,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1502,1147,1505,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:05.120,0,0,0.00,0,0,-66,-65,100,10,1,29,10,-58,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-18,98,-274,7,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1549,1363,1491,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:06.120,0,0,0.00,0,0,-71,-72,100,10,1,29,10,-63,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-4,3,361,42,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1520,1501,1680,1499,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:07.120,0,0,0.00,0,0,-71,-71,100,10,1,29,10,-65,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-3,0,177,35,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1517,1500,1588,1499,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:08.120,0,0,0.00,0,0,-71,-73,100,9,1,29,10,-58,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-1024,85,206,8,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1542,1603,988,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:09.120,0,0,0.00,0,0,-73,-71,100,9,1,29,10,-64,100,8,0.00,0.00,0,0,0,0.00,0,0.00,0,-2,56,368,920,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1960,1530,1684,1499,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2026-08-29,15:24:10.120,0,0,0.00,0,0,-73,-77,100,9,1,29,10,-66,100,9,0.00,0.00,0,0,0,0.00,0,0.00,0,-3,131,645,924,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1962,1565,1822,1499,2012,2012,2012,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
