Date,Time,Hspd(rpm),PID#,Vbec(V),*Cnt,*Skp,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Vbat(V),Curr(A),Capa(mAh),Bat%(%),Cel#,Vcel(V),Tesc(°C),Alt(m),MDL#,Rud,Ele,Thr,Ail,SB,SC,SD,SE,SF,SW1,SW2,SW3,SW4,SW5,SW6,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-08-14,17:31:41.100,0,1,0.00,309,0,-18,0,100,9,0,29,10,-9,100,6,11.43,0.04,0,56,3,3.81,35,0.00,0,-2,3,4,7,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1502,1499,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:42.100,0,1,0.00,311,0,-18,0,100,9,0,29,10,-9,100,6,11.43,0.04,0,56,3,3.81,35,0.00,0,-14,3,356,7,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1677,1493,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:43.100,0,1,0.00,314,0,-17,0,100,9,0,29,10,-9,100,6,11.43,0.04,0,56,3,3.81,35,0.00,0,-2,3,-52,7,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1474,1499,2012,2012,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:44.100,0,1,0.00,315,0,-17,0,100,9,0,29,10,-9,100,6,11.43,0.04,0,56,3,3.81,35,0.00,0,-2,3,-52,7,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1474,1499,2012,2012,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:45.100,0,2,0.00,317,0,-17,0,100,9,0,29,10,-9,100,6,11.43,0.04,0,56,3,3.81,35,0.00,0,-2,4,-607,7,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1502,1197,1499,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:46.100,0,1,0.00,319,0,-18,0,100,9,0,29,10,-9,100,6,11.43,0.13,0,56,3,3.81,35,0.00,0,-2,3,-188,7,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1403,1499,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:47.100,0,1,0.00,321,0,-19,0,100,9,0,29,10,-14,100,7,11.43,0.08,0,56,3,3.81,35,0.00,0,-2,3,-261,7,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1369,1499,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:48.100,0,1,0.00,322,0,-22,0,100,9,0,29,10,-12,100,6,11.43,0.04,0,56,3,3.81,35,0.00,0,-2,3,-262,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1370,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:49.100,0,1,0.00,326,0,-21,0,100,9,0,29,10,-15,100,8,11.43,0.04,0,56,3,3.81,35,0.00,0,-2,3,-261,7,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1370,1499,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:50.100,0,1,0.00,327,0,-21,0,100,9,0,29,10,-12,100,7,11.43,0.04,0,56,3,3.81,35,0.00,0,-2,4,-261,7,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1369,1499,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:51.100,0,1,0.00,329,0,-22,0,100,9,0,29,10,-17,100,7,11.43,0.08,0,56,3,3.81,35,0.00,0,-1,3,-262,7,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1369,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:52.100,0,1,0.00,332,0,-24,0,100,9,0,29,10,-15,100,7,11.43,0.05,0,56,3,3.81,35,0.00,0,-2,3,-261,7,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1369,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:53.100,0,1,0.00,334,0,-23,0,100,9,0,29,10,-16,100,8,11.43,0.04,0,56,3,3.81,35,0.00,0,-2,3,-261,7,-1,-1,0,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1370,1499,2012,1193,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:54.100,0,1,0.00,335,0,-22,0,100,9,0,29,10,-14,100,7,11.43,0.04,0,56,3,3.81,35,0.00,0,-2,3,-261,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1370,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:55.100,0,1,0.00,337,0,-21,0,100,9,0,29,10,-16,100,8,11.43,0.04,0,56,3,3.81,35,0.00,0,-2,3,-261,7,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1369,1499,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:56.100,0,1,0.00,339,0,-16,0,100,9,0,29,10,-15,100,7,11.43,0.04,0,56,3,3.81,35,0.00,0,-2,3,-261,7,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1370,1499,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:57.100,0,1,0.00,340,0,-23,0,100,9,0,29,10,-19,100,8,11.43,0.07,0,56,3,3.81,35,0.00,0,-2,3,-261,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1370,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:58.100,0,1,0.00,343,0,-23,0,100,9,0,29,10,-15,100,7,11.43,0.05,0,56,3,3.81,35,0.00,0,-2,3,-261,7,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1370,1499,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:31:59.100,0,1,0.00,344,0,-26,0,100,9,0,29,10,-19,100,8,11.43,0.05,0,56,3,3.81,35,0.00,0,-2,2,-262,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1369,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:32:00.100,0,1,0.00,346,0,-19,0,100,9,0,29,10,-11,100,7,11.43,0.07,0,56,3,3.81,35,0.00,0,-2,3,-261,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1502,1370,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:32:01.100,0,1,0.00,349,0,-18,0,100,9,0,29,10,-9,100,6,11.43,0.04,0,56,3,3.81,35,0.00,0,-2,3,-262,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1369,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:32:02.100,0,1,0.00,351,0,-18,0,100,9,0,29,10,-9,100,6,11.43,0.04,0,56,3,3.81,35,0.00,0,-2,4,-261,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1502,1370,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:32:03.100,0,1,0.00,353,0,-18,0,100,9,0,29,10,-11,100,6,11.43,0.04,0,56,3,3.81,35,0.00,0,-2,3,-262,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1369,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:32:04.100,0,1,0.00,355,0,-19,0,100,9,0,29,10,-10,100,6,11.43,0.06,0,56,3,3.81,35,0.00,0,-2,3,-262,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1369,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:32:05.100,0,1,0.00,357,0,-19,0,100,9,0,29,10,-12,100,7,11.43,0.07,0,56,3,3.81,35,0.00,0,-2,3,-261,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1502,1370,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:32:06.100,0,1,0.00,358,0,-19,0,100,9,0,29,10,-9,100,6,11.43,0.06,0,56,3,3.81,35,0.00,0,-2,3,-262,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1369,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:32:07.100,0,1,0.00,361,0,-18,0,100,9,0,29,10,-12,100,6,11.43,0.08,0,56,3,3.81,35,0.00,0,-2,3,-261,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1370,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:32:08.100,0,1,0.00,363,0,-18,0,100,9,0,29,10,-13,100,7,11.43,0.04,0,56,3,3.81,35,0.00,0,-2,3,-262,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1369,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:32:09.100,0,1,0.00,364,0,-19,0,100,9,0,29,10,-11,100,6,11.43,0.04,0,56,3,3.81,35,0.00,0,-2,3,-261,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1369,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:32:10.100,0,1,0.00,365,0,-20,0,100,9,0,29,10,-15,100,8,11.41,0.29,0,56,3,3.81,35,0.00,0,-2,2,-261,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1370,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:32:11.100,0,1,0.00,367,0,-20,0,100,9,0,29,10,-10,100,6,11.43,0.08,0,56,3,3.81,35,0.00,0,-2,3,-262,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1369,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-14,17:32:12.100,0,1,0.00,368,0,-20,0,100,9,0,29,10,-13,100,7,11.43,0.08,0,56,3,3.81,36,0.00,0,-2,4,-261,7,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1502,1370,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
