Date,Time,Hspd(rpm),PID#,Vbec(V),*Cnt,*Skp,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Vbat(V),Curr(A),Capa(mAh),Bat%(%),Cel#,Vcel(V),Tesc(°C),Alt(m),MDL#,Rud,Ele,Thr,Ail,SB,SC,SD,SE,SF,SW1,SW2,SW3,SW4,SW5,SW6,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-08-18,11:31:58.250,0,1,0.00,57,0,-33,0,100,9,0,29,10,-28,100,9,12.43,0.13,0,93,3,4.14,43,0.00,0,-2,4,-10,8,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1502,1495,1499,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:31:59.250,375,1,0.00,58,0,-33,0,100,9,0,29,10,-24,100,9,12.43,0.32,0,93,3,4.14,43,0.00,0,-2,4,-9,8,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1502,1496,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:00.250,1025,3,0.00,60,0,-31,0,100,9,0,29,10,-25,100,8,12.43,0.64,0,93,3,4.14,43,0.00,0,-3,4,4,8,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1502,1502,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:01.250,1350,3,0.00,61,0,-30,0,100,9,0,29,10,-24,100,8,12.43,0.64,0,93,3,4.14,43,0.00,0,-2,4,48,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1502,1524,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:02.250,1350,3,0.00,62,0,-33,0,100,9,0,29,10,-26,100,8,12.40,1.08,0,92,3,4.13,43,0.00,0,-5,5,27,8,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1502,1513,1498,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:03.250,2234,3,0.00,63,0,-34,0,100,9,0,29,10,-28,100,9,12.39,1.41,0,92,3,4.13,44,0.00,0,-2,4,-26,8,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1502,1487,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:04.250,2733,3,0.00,64,0,-33,0,100,9,0,29,10,-26,100,8,12.36,1.70,2,91,3,4.12,44,0.00,0,3,4,-11,8,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1502,1495,1501,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:05.250,3144,3,0.00,65,0,-33,0,100,9,0,29,10,-28,100,8,12.35,2.15,2,90,3,4.11,44,0.00,0,14,5,24,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1502,1512,1507,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:06.250,3619,3,0.00,66,0,-33,0,100,9,0,29,10,-27,100,8,12.35,2.15,2,90,3,4.11,44,0.00,0,7,6,30,6,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1503,1515,1503,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:07.250,4072,3,0.00,68,0,-31,0,100,9,0,29,10,-24,100,8,12.22,4.18,4,85,3,4.07,44,0.00,0,-4,7,493,4,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1502,1503,1745,1498,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:08.250,4899,3,0.00,69,0,-39,0,100,9,0,29,10,-25,100,8,12.14,5.77,4,82,3,4.04,44,0.00,0,-798,6,196,11,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1505,1503,1598,1101,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:09.250,5481,3,0.00,70,0,-43,0,100,9,0,29,10,-23,100,8,12.03,7.17,4,82,3,4.04,45,0.00,0,-438,0,154,-274,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1363,1500,1577,1281,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:10.250,5500,3,0.00,71,0,-50,0,100,9,0,29,10,-42,100,8,12.03,6.86,8,78,3,4.01,45,0.00,0,-315,-322,576,68,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1535,1338,1786,1342,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:11.250,5463,3,0.00,72,0,-53,0,100,9,0,29,10,-45,100,8,12.03,6.86,10,75,3,3.98,45,0.00,0,-110,-163,249,-609,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1196,1419,1624,1445,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:12.250,5463,3,0.00,73,0,-46,0,100,9,0,29,10,-44,100,8,11.82,10.19,14,71,3,3.94,45,0.00,0,-2,230,-573,519,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1759,1615,1214,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:13.250,5573,3,0.00,74,0,-56,0,100,9,0,29,10,-46,100,8,11.93,6.85,14,74,3,3.97,46,0.00,0,-450,-337,576,307,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1653,1331,1786,1275,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:14.250,5511,3,0.00,75,0,-45,0,100,9,0,29,10,-31,100,8,11.76,9.92,14,68,3,3.97,46,0.00,0,-36,-282,377,89,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1544,1359,1688,1482,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:15.250,5420,3,0.00,76,0,-42,0,100,9,0,29,10,-32,100,8,11.76,9.92,14,68,3,3.95,47,0.00,0,-505,-588,-219,-195,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1403,1206,1391,1248,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:16.250,5586,3,0.00,78,0,-45,0,100,9,0,29,10,-36,100,9,11.78,7.94,22,68,3,3.92,48,0.00,0,-311,83,-54,546,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1773,1541,1473,1345,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:17.250,5697,3,0.00,79,0,-52,0,100,9,0,29,10,-35,100,8,11.71,10.76,26,66,3,3.90,48,0.00,0,-3,6,288,698,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1849,1503,1644,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:18.250,5366,3,0.00,80,0,-33,0,100,9,0,29,10,-38,99,8,11.71,10.76,26,66,3,3.90,48,0.00,0,-40,170,198,753,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1876,1585,1599,1480,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:19.250,5589,3,0.00,81,0,-41,0,100,9,0,29,10,-42,99,8,11.71,7.98,34,66,3,3.90,49,0.00,0,-102,24,4,978,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1989,1512,1502,1449,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:20.250,5402,3,0.00,82,0,-60,0,100,9,0,29,10,-44,99,9,11.44,14.11,34,56,3,3.81,49,0.00,0,-95,6,477,642,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1821,1503,1738,1453,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:21.250,5402,3,0.00,83,0,-53,0,100,9,0,29,10,-38,99,8,11.40,15.09,38,55,3,3.80,49,0.00,0,-472,438,-11,-31,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1485,1719,1495,1264,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:22.250,5504,3,0.00,84,0,-59,0,100,9,0,29,10,-41,99,8,11.39,14.68,44,55,3,3.80,50,0.00,0,-249,520,795,8,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1760,1897,1376,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:23.250,5531,3,0.00,86,0,-48,0,100,9,0,29,10,-40,99,9,11.57,8.96,52,61,3,3.85,51,0.00,0,-223,-363,-575,510,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1755,1319,1213,1389,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:24.250,5576,3,0.00,87,0,-50,0,100,9,0,29,10,-42,100,9,11.57,8.96,54,61,3,3.85,52,0.00,0,-526,-264,-18,45,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1522,1368,1491,1237,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:25.250,5576,3,0.00,88,0,-59,0,100,9,0,29,10,-46,100,8,11.66,6.40,54,64,3,3.88,52,0.00,0,-865,178,-802,376,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1688,1589,1099,1068,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:26.250,5550,3,0.00,89,0,-54,0,100,9,0,29,10,-63,100,8,11.74,5.07,56,67,3,3.88,53,0.00,0,-666,351,500,-116,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1442,1675,1750,1167,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:27.250,5458,3,0.00,90,0,-46,0,100,9,0,29,10,-43,100,9,11.33,16.16,58,67,3,3.77,53,0.00,0,-543,417,-145,-78,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1461,1707,1428,1229,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:28.250,5515,3,0.00,91,0,-49,0,100,9,0,29,10,-60,100,8,11.33,16.16,58,66,3,3.90,53,0.00,0,-2,-656,268,177,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1588,1172,1634,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:29.250,5515,3,0.00,92,0,-48,0,100,9,0,29,10,-46,100,9,11.63,7.35,62,63,3,3.87,53,0.00,0,-742,588,-961,18,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1509,1794,1020,1129,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:30.250,5398,3,0.00,93,0,-46,0,100,9,0,29,10,-43,100,8,11.50,11.50,66,58,3,3.83,53,0.00,0,-628,59,-958,-284,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1358,1530,1020,1188,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:31.250,5535,3,0.00,95,0,-54,0,100,9,0,29,10,-41,100,8,11.37,14.28,70,53,3,3.78,53,0.00,0,-136,3,611,173,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1586,1501,1805,1432,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:32.250,5503,3,0.00,96,0,-69,0,100,9,0,29,10,-50,100,8,11.34,14.28,70,53,3,3.78,54,0.00,0,-655,335,220,344,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1672,1667,1610,1173,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:33.250,5231,3,0.00,97,0,-60,0,100,9,0,29,10,-52,100,8,11.34,11.54,76,56,3,3.81,54,0.00,0,-52,-101,516,149,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1574,1450,1758,1476,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:34.250,5231,3,0.00,98,0,-59,0,100,9,0,29,10,-65,100,8,11.50,9.28,80,58,3,3.83,54,0.00,0,-64,-364,-486,5,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1502,1318,1257,1468,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:35.250,5465,3,0.00,99,0,-51,0,100,9,0,29,10,-43,100,9,11.61,6.72,82,63,3,3.87,54,0.00,0,-806,-213,-693,-142,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1429,1394,1154,1097,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:36.250,5545,3,0.00,100,0,-53,0,100,9,0,29,10,-59,100,8,11.74,2.96,84,67,3,3.91,55,0.00,0,-663,-88,417,-153,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1421,1457,1708,1169,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:37.250,5426,3,0.00,101,0,-54,0,100,9,0,29,10,-39,100,8,11.24,16.61,84,67,3,3.91,55,0.00,0,-543,3,222,616,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1808,1501,1611,1229,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:38.250,5564,3,0.00,103,0,-50,0,100,9,0,29,10,-42,100,9,11.49,9.19,90,58,3,3.83,55,0.00,0,-750,-68,-956,509,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1754,1466,1022,1125,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:39.250,5564,3,0.00,104,0,-54,0,100,9,0,29,10,-40,100,9,11.53,8.77,92,60,3,3.84,55,0.00,0,-469,166,498,59,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1529,1583,1749,1266,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:40.250,5478,3,0.00,105,0,-61,0,100,9,0,29,10,-57,100,9,11.08,19.87,92,60,3,3.84,55,0.00,0,-2,-580,581,78,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1539,1210,1790,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:41.250,5569,3,0.00,106,0,-59,0,100,9,0,29,10,-54,100,8,11.60,19.87,100,62,3,3.86,56,0.00,0,-716,471,-881,384,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1692,1735,1060,1142,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:42.250,5484,3,0.00,107,0,-58,0,100,9,0,29,10,-56,100,8,11.44,9.84,102,56,3,3.81,56,0.00,0,-653,357,-8,95,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1547,1678,1496,1174,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:43.250,5386,3,0.00,108,0,-48,0,100,9,0,29,10,-37,100,8,11.44,7.79,102,58,3,3.83,56,0.00,0,-605,385,841,311,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1655,1692,1920,1198,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:44.250,5795,3,0.00,109,0,-59,0,100,9,0,29,10,-43,100,8,11.61,4.33,106,63,3,3.87,56,0.00,0,-475,144,-250,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1572,1375,1263,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:45.250,5795,3,0.00,110,0,-45,0,100,9,0,29,10,-35,100,8,11.18,16.87,106,46,3,3.72,56,0.00,0,-592,-66,-165,251,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1625,1467,1418,1204,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:46.250,5635,3,0.00,112,0,-62,0,100,9,0,29,10,-47,100,9,11.26,14.22,112,50,3,3.75,57,0.00,0,-695,514,-697,205,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1602,1757,1152,1153,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:47.250,5534,3,0.00,113,0,-43,0,100,9,0,29,10,-39,100,8,11.55,6.35,116,61,3,3.85,57,0.00,0,-481,-110,529,-670,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1165,1445,1764,1260,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:48.250,5479,3,0.00,114,0,-53,0,100,9,0,29,10,-45,100,8,11.30,13.96,120,51,3,3.76,57,0.00,0,-464,82,602,-220,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1390,1541,1801,1268,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:49.250,5583,3,0.00,115,0,-57,0,100,9,0,29,10,-47,100,8,11.55,4.33,120,61,3,3.85,57,0.00,0,-635,2,-303,10,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1505,1501,1349,1183,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:50.250,5583,3,0.00,116,0,-57,0,100,9,0,29,10,-37,100,8,11.38,9.64,122,54,3,3.79,57,0.00,0,-766,73,602,-370,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1315,1536,1801,1117,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:51.250,5646,3,0.00,117,0,-60,0,100,9,0,29,10,-53,100,8,11.42,7.68,124,54,3,3.79,57,0.00,0,-667,-207,163,395,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1697,1397,1581,1167,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:52.250,5455,3,0.00,118,0,-50,0,100,9,0,29,10,-47,100,8,11.44,6.28,128,56,3,3.81,57,0.00,0,-779,-397,-493,-55,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1473,1302,1254,1111,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:53.250,5526,3,0.00,119,0,-52,0,100,9,0,29,10,-55,100,8,11.25,6.28,128,50,3,3.75,57,0.00,0,-726,-140,188,220,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1610,1430,1594,1137,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:54.250,5635,3,0.00,121,0,-48,0,100,9,0,29,10,-36,100,8,11.34,9.39,136,53,3,3.78,57,0.00,0,-680,4,512,216,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1608,1502,1756,1160,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:55.250,5673,3,0.00,122,0,-45,0,100,9,0,29,10,-37,100,8,11.49,5.11,138,58,3,3.83,57,0.00,0,-723,371,595,322,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1661,1685,1797,1139,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:56.250,5557,3,0.00,123,0,-58,0,100,9,0,29,10,-52,100,8,11.52,4.60,138,60,3,3.83,57,0.00,0,-727,109,-605,504,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1752,1554,1198,1136,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-18,11:32:57.250,5337,3,0.00,124,0,-52,0,100,9,0,29,10,-56,100,9,11.09,4.60,138,60,3,3.69,57,0.00,0,-686,299,709,416,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1708,1649,1854,1157,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
