Date,Time,Hspd(rpm),PID#,Vbec(V),*Cnt,*Skp,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Vbat(V),Curr(A),Capa(mAh),Bat%(%),Cel#,Vcel(V),Tesc(°C),Alt(m),MDL#,Rud,Ele,Thr,Ail,SB,SC,SD,SE,SF,SW1,SW2,SW3,SW4,SW5,SW6,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-08-15,14:25:49.340,2071,3,7.92,325,1,-73,-68,100,9,1,29,10,-67,100,9,26.95,59.47,422,91,7,3.85,41,5.75,0,-870,4,628,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1502,1814,1065,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:25:50.340,2143,3,7.92,327,1,-85,-73,100,9,1,29,10,-75,100,9,27.55,32.44,436,91,7,3.93,41,10.21,0,-585,2,-724,6,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1501,1138,1208,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:25:51.340,2141,3,7.91,329,1,-77,-81,100,8,1,29,10,-80,100,8,27.52,37.67,447,91,7,3.88,42,19.69,0,-3,-206,-463,-184,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1408,1397,1269,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:25:52.340,2198,3,7.92,331,1,-79,-74,100,9,1,29,10,-68,100,9,27.93,14.68,458,90,7,3.99,42,13.34,0,-2,-248,702,164,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1582,1376,1851,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:25:53.340,2110,3,7.92,333,1,-69,-67,100,9,1,29,10,-59,100,9,27.04,54.02,468,90,7,3.86,42,9.17,0,31,-493,1024,-23,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1489,1254,2012,1515,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:25:54.340,2014,3,7.90,335,1,-77,-73,100,9,1,29,10,-78,100,8,26.20,84.86,489,90,7,3.74,42,18.81,0,3,-727,39,8,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1137,1519,1501,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:25:55.340,2192,3,7.91,337,1,-76,-82,100,9,1,29,10,-66,100,8,27.60,67.88,507,89,7,3.94,43,20.06,0,-854,-110,523,8,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1445,1761,1073,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:25:56.340,2150,3,7.88,339,1,-89,-92,100,8,1,29,10,-79,100,9,27.59,25.81,512,89,7,3.94,44,6.56,0,-73,34,794,53,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1526,1517,1896,1465,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:25:57.340,2072,3,7.90,341,1,-84,-81,100,9,1,29,10,-79,100,8,27.07,47.77,522,89,7,3.86,44,4.09,0,-766,-918,-587,-235,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1383,1041,1207,1117,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:25:58.340,2067,3,7.88,343,1,-75,-74,100,9,1,29,10,-66,100,9,26.57,77.78,530,89,7,3.79,44,11.47,0,-888,-373,-11,-111,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1445,1314,1495,1056,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:25:59.340,2157,3,7.93,345,1,-80,-75,100,9,1,29,10,-71,100,8,27.48,25.48,550,89,7,3.92,44,9.33,0,-1024,-3,213,200,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1599,1499,1607,988,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:00.340,2168,3,7.92,347,1,-81,-84,100,9,1,29,10,-65,100,8,26.88,56.09,558,88,7,3.84,44,8.63,0,-1024,2,-981,8,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1501,1010,988,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:01.340,2185,3,7.91,349,1,-81,-80,100,9,1,29,10,-79,100,8,27.62,25.21,572,88,7,3.83,44,4.77,0,-105,-145,798,-25,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1488,1428,1899,1448,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:02.340,2055,3,7.90,351,1,-79,-73,100,9,1,29,10,-64,100,9,26.77,59.48,583,88,7,3.82,44,4.93,0,3,-545,929,-98,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1452,1227,1963,1501,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:03.340,2080,3,7.91,352,1,-72,-74,100,9,1,29,10,-59,100,8,26.53,63.10,583,88,7,3.79,44,7.41,0,-2,651,604,27,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1513,1825,1802,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:04.340,2119,3,7.89,354,1,-80,-71,100,9,1,29,10,-58,100,8,27.27,37.37,605,87,7,3.89,45,8.32,0,0,271,60,117,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1558,1635,1530,1500,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:05.340,2190,3,7.90,356,1,-78,-70,100,9,1,29,10,-68,100,8,27.54,25.28,618,87,7,3.93,45,3.21,0,-2,636,345,8,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1819,1668,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:06.340,2141,3,7.93,358,1,-72,-78,100,9,1,29,10,-65,100,8,27.02,52.88,631,87,7,3.86,45,6.75,0,3,811,-719,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1905,1141,1501,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:07.340,2100,3,7.91,360,1,-76,-73,100,9,1,29,10,-68,100,9,26.74,39.34,645,87,7,3.82,45,11.58,0,44,90,-886,8,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1504,1545,1057,1522,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:08.340,2163,3,7.92,362,1,-81,-74,100,9,1,29,10,-62,100,8,27.17,48.51,660,86,7,3.88,45,7.89,0,0,-147,637,-34,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1482,1426,1817,1500,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:09.340,2133,3,7.91,364,1,-84,-83,100,9,1,29,10,-71,100,8,26.93,51.93,672,86,7,3.84,46,0.93,0,17,-714,-451,-63,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1469,1143,1275,1508,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:10.340,2101,3,7.89,366,1,-78,-73,100,9,1,29,10,-70,100,8,26.80,43.61,678,86,7,3.82,46,5.56,0,-2,-555,-364,-94,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1453,1223,1318,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:11.340,2088,3,7.91,368,1,-83,-78,100,9,1,29,10,-73,100,8,27.45,46.52,698,86,7,3.92,45,4.40,0,14,-703,174,-35,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1483,1149,1584,1506,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:12.340,2098,3,7.90,370,1,-79,-74,100,9,1,29,10,-67,100,8,26.72,47.74,712,85,7,3.81,46,5.92,0,34,-715,-300,-8,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1496,1143,1350,1517,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:13.340,2114,3,7.92,372,1,-84,-84,100,9,1,29,10,-84,100,8,26.86,40.54,725,85,7,3.83,46,8.24,0,60,72,409,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1536,1704,1530,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:14.340,2166,3,7.91,374,1,-78,-75,100,8,1,29,10,-70,100,9,26.84,25.94,737,85,7,3.89,47,5.61,0,0,4,734,748,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1874,1502,1867,1500,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:15.340,2104,3,7.91,376,1,-87,-78,100,9,1,29,10,-66,100,9,26.58,70.18,751,85,7,3.79,47,5.01,0,-146,-102,-248,1024,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,2012,1449,1376,1427,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:16.340,2125,3,7.88,378,1,-89,-88,100,8,1,29,10,-72,100,8,26.74,57.38,759,84,7,3.82,47,8.16,0,-36,2,-745,-882,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1059,1501,1128,1482,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:17.340,2139,3,7.89,380,1,-84,-86,100,8,1,29,10,-74,100,8,26.63,49.34,780,84,7,3.82,47,9.94,0,-43,-89,-714,-993,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1004,1456,1143,1479,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:18.340,2117,3,7.91,382,1,-79,-73,100,8,1,29,10,-87,100,8,26.61,51.76,794,84,7,3.80,47,10.02,0,0,-159,-755,-180,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1410,1421,1123,1500,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:19.340,2107,3,7.91,383,1,-91,-84,100,7,1,29,10,-75,100,8,26.62,52.10,801,84,7,3.80,48,11.38,0,10,5,-666,-1024,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,988,1502,1167,1505,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:20.340,2102,3,7.90,385,1,-87,-73,100,8,1,29,10,-77,100,8,26.62,56.33,807,83,7,3.80,48,10.04,0,-2,-68,-742,-404,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1298,1466,1129,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:21.340,2113,3,7.89,387,1,-85,-73,100,8,1,29,10,-82,100,8,26.66,54.98,829,83,7,3.78,48,9.84,0,-95,2,-682,294,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1647,1501,1159,1453,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:22.340,2110,3,7.90,389,1,-86,-80,100,8,1,29,10,-75,100,9,26.04,53.08,843,83,7,3.72,48,10.84,0,-2,37,-782,-1009,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,996,1518,1109,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:23.340,2093,3,7.90,391,1,-75,-78,100,9,1,29,10,-75,100,9,26.44,56.51,851,82,7,3.77,49,8.06,0,-23,17,-602,-973,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1014,1508,1199,1489,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:24.340,2147,3,7.92,393,1,-79,-82,100,8,1,29,10,-73,100,8,26.48,49.24,873,82,7,3.80,49,5.84,0,-111,414,555,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1707,1777,1445,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:25.340,2095,3,7.88,395,1,-81,-85,100,9,1,29,10,-73,100,8,26.60,45.09,885,82,7,3.80,49,4.67,0,-761,-543,-578,-57,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1472,1229,1211,1120,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:26.340,2013,3,7.82,397,1,-73,-73,100,9,1,29,10,-67,100,8,25.71,84.68,900,82,7,3.67,49,8.89,0,-958,-141,-51,-430,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1285,1430,1475,1021,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:27.340,2142,3,7.91,399,1,-81,-87,100,8,1,29,10,-74,100,9,26.80,29.98,910,81,7,3.82,50,7.43,0,-234,142,1000,37,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1518,1571,2000,1383,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:28.340,2174,3,7.93,401,1,-89,-82,100,9,1,29,10,-76,100,9,26.98,71.74,926,81,7,3.74,50,3.91,0,-596,-294,-109,357,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1678,1353,1446,1202,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:29.340,2091,3,7.88,403,1,-81,-78,100,9,1,29,10,-80,100,8,26.72,32.23,942,81,7,3.81,50,10.90,0,-1018,-250,-417,243,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1621,1375,1292,991,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:30.340,2180,3,7.92,405,1,-80,-80,100,8,1,29,10,-78,100,8,26.91,27.04,953,80,7,3.84,50,8.86,0,-1009,18,-684,39,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1519,1509,1158,996,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:31.340,2191,3,7.92,407,1,-83,-80,100,9,1,29,10,-71,100,8,26.71,24.99,968,80,7,3.85,51,8.52,0,-1024,2,582,-124,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1438,1501,1791,988,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:32.340,2152,3,7.92,409,1,-73,-71,100,9,1,29,10,-61,100,8,26.77,34.15,977,80,7,3.82,50,4.90,0,-905,404,834,-329,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1336,1702,1917,1048,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:33.340,2131,3,7.92,411,1,-84,-82,100,9,1,29,10,-81,100,8,26.45,31.09,982,80,7,3.77,50,11.44,0,-982,403,-119,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1701,1441,1009,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:34.340,2187,3,7.92,413,1,-87,-82,100,9,1,29,10,-82,100,8,26.83,28.11,998,80,7,3.83,50,11.80,0,-914,330,-563,176,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1588,1665,1219,1043,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:35.340,2154,3,7.92,414,1,-89,-83,100,8,1,29,10,-68,100,8,26.80,31.25,1002,79,7,3.82,50,11.80,0,-1024,-311,-407,401,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1700,1345,1297,988,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:36.340,2157,3,7.91,416,1,-85,-83,100,8,1,29,10,-79,100,8,26.70,35.33,1013,79,7,3.80,50,10.38,0,-1024,-58,389,165,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1582,1471,1694,988,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:37.340,2154,3,7.92,418,1,-78,-77,100,9,1,29,10,-68,100,8,26.67,30.98,1021,79,7,3.81,50,8.70,0,-1024,4,122,-522,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1239,1502,1561,988,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:38.340,2170,3,7.92,420,1,-79,-74,100,9,1,29,10,-73,100,9,26.71,46.37,1035,79,7,3.81,50,11.44,0,-1024,106,-666,-180,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1410,1553,1167,988,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:39.340,2157,3,7.92,422,1,-83,-78,100,9,1,29,10,-78,100,8,26.71,32.45,1044,79,7,3.81,50,10.39,0,-1024,638,-597,42,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1521,1819,1202,988,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:40.340,2152,3,7.91,424,1,-74,-71,100,9,1,29,10,-72,100,9,26.56,41.39,1058,78,7,3.79,50,12.99,0,-559,236,413,0,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1618,1706,1221,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:41.340,2124,3,7.89,426,1,-80,-76,100,9,1,29,10,-86,100,8,26.27,53.12,1067,78,7,3.75,50,11.19,0,882,129,238,-32,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1484,1564,1619,1941,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:42.340,2175,3,7.91,428,1,-87,-85,100,8,1,29,10,-56,100,8,26.76,27.22,1073,78,7,3.82,51,12.25,0,665,1,57,308,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1654,1500,1528,1832,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:43.340,2180,3,7.92,430,1,-71,-72,100,9,1,29,10,-72,100,8,26.87,24.24,1085,78,7,3.83,50,9.49,0,-37,0,395,7,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1500,1697,1482,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:44.340,2089,3,7.91,432,1,-84,-78,100,9,1,29,10,-82,100,9,26.33,50.87,1092,78,7,3.76,50,7.05,0,5,-598,1024,-57,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1472,1201,2012,1502,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:45.340,2036,3,7.90,434,1,-84,-80,99,9,1,29,10,-70,100,8,25.38,88.44,1103,77,7,3.62,51,14.11,0,10,-498,597,-16,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1492,1251,1798,1505,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:46.340,2107,3,7.91,436,1,-81,-76,100,9,1,29,10,-88,100,8,26.71,34.16,1134,77,7,3.81,52,20.62,0,-4,333,-778,3,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1501,1666,1111,1498,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:47.340,2097,3,7.93,438,1,-85,-87,100,7,1,29,25,-75,100,8,26.18,50.45,1145,77,7,3.74,52,22.68,0,-2,476,-752,6,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1503,1738,1124,1499,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-08-15,14:26:48.340,2131,3,7.91,440,1,-78,-80,100,9,1,29,25,-71,100,8,26.33,49.91,1153,76,7,3.76,53,31.81,0,-1,-351,840,186,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0x0000000000000000,1593,1325,1920,1500,2012,2012,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
